0.000838 0.000627 0.994420
0.001201 0.000185 0.994340
0.001328 -0.000384 0.994259
0.001183 -0.000960 0.994178
0.000787 -0.001416 0.994097
0.000216 -0.001649 0.994017
-0.000410 -0.001598 0.993936
-0.000955 -0.001264 0.993855
-0.001298 -0.000708 0.993775
-0.001355 -0.000045 0.993695
-0.001101 0.000584 0.993614
-0.000582 0.001038 0.993534
0.000099 0.001212 0.993453
0.000799 0.001057 0.993372
0.001363 0.000595 0.993292
0.001663 -0.000085 0.993211
0.001625 -0.000841 0.993130
0.001242 -0.001511 0.993049
0.000586 -0.001944 0.992969
-0.000210 -0.002035 0.992888
-0.000976 -0.001752 0.992808
-0.001542 -0.001143 0.992727
-0.001777 -0.000328 0.992647
-0.001615 0.000519 0.992567
-0.001078 0.001216 0.992486
-0.000271 0.001603 0.992406
0.000641 0.001582 0.992325
0.001461 0.001144 0.992245
0.002005 0.000369 0.992164
0.002142 -0.000587 0.992083
0.001830 -0.001520 0.992002
0.001116 -0.002224 0.991921
0.000143 -0.002536 0.991841
-0.000885 -0.002372 0.991760
-0.001744 -0.001750 0.991680
-0.002239 -0.000791 0.991600
-0.002248 0.000310 0.991520
-0.001749 0.001315 0.991440
-0.000834 0.002000 0.991359
0.000313 0.002201 0.991279
0.001447 0.001856 0.991198
0.002319 0.001021 0.991117
0.002728 -0.000140 0.991036
0.002569 -0.001384 0.990956
0.001852 -0.002441 0.990875
0.000713 -0.003072 0.990794
-0.000611 -0.003122 0.990714
-0.001840 -0.002558 0.990633
-0.002697 -0.001480 0.990553
-0.002980 -0.000107 0.990473
-0.002606 0.001272 0.990393
-0.001632 0.002354 0.990313
-0.000249 0.002889 0.990233
0.001254 0.002739 0.990152
0.002552 0.001911 0.990071
0.003351 0.000561 0.989990
0.003456 -0.001032 0.989909
0.002822 -0.002532 0.989828
0.001556 -0.003603 0.989747
-0.000088 -0.003993 0.989667
-0.001762 -0.003593 0.989587
-0.003101 -0.002458 0.989507
-0.003795 -0.000811 0.989427
-0.003670 0.001006 0.989347
-0.002720 0.002600 0.989267
-0.001123 0.003612 0.989186
0.000795 0.003798 0.989106
0.002623 0.003084 0.989025
0.003957 0.001595 0.988944
0.004484 -0.000373 0.988863
0.004063 -0.002406 0.988781
0.002748 -0.004056 0.988700
0.000799 -0.004951 0.988620
-0.001381 -0.004872 0.988539
-0.003324 -0.003807 0.988459
-0.004604 -0.001954 0.988379
-0.004927 0.000314 0.988299
-0.004193 0.002522 0.988219
-0.002526 0.004199 0.988139
-0.000252 0.004974 0.988059
0.002170 0.004654 0.987978
0.004233 0.003275 0.987896
0.005494 0.001092 0.987815
0.005667 -0.001464 0.987733
0.004688 -0.003876 0.987652
0.002719 -0.005643 0.987571
0.000135 -0.006380 0.987490
-0.002554 -0.005906 0.987409
-0.004802 -0.004282 0.987329
-0.006141 -0.001805 0.987249
-0.006273 0.001054 0.987169
-0.005137 0.003728 0.987090
-0.002922 0.005678 0.987009
-0.000038 0.006495 0.986928
0.002961 0.005982 0.986847
0.005488 0.004204 0.986765
0.007032 0.001472 0.986683
0.007263 -0.001705 0.986601
0.006105 -0.004726 0.986519
0.003735 -0.007000 0.986438
0.000576 -0.008068 0.986356
-0.002789 -0.007689 0.986276
-0.005722 -0.005896 0.986195
-0.007652 -0.002989 0.986115
-0.008186 0.000513 0.986035
-0.007184 0.003967 0.985955
-0.004792 0.006722 0.985875
-0.001417 0.008245 0.985794
0.002341 0.008220 0.985712
0.005798 0.006607 0.985630
0.008307 0.003661 0.985548
0.009385 -0.000115 0.985465
0.008804 -0.004057 0.985382
0.006615 -0.007457 0.985299
0.003171 -0.009685 0.985217
-0.000944 -0.010309 0.985135
-0.005011 -0.009175 0.985054
-0.008306 -0.006437 0.984974
-0.010222 -0.002538 0.984894
-0.010387 0.001867 0.984813
-0.008725 0.006017 0.984733
-0.005477 0.009181 0.984652
-0.001166 0.010785 0.984570
0.003490 0.010508 0.984488
0.007700 0.008350 0.984405
0.010730 0.004631 0.984321
0.012033 -0.000055 0.984237
0.011356 -0.004940 0.984153
0.008752 -0.009209 0.984069
0.004608 -0.012128 0.983985
-0.000424 -0.013176 0.983902
-0.005528 -0.012131 0.983821
-0.009863 -0.009114 0.983739
-0.012697 -0.004570 0.983659
-0.013526 0.000793 0.983578
-0.012168 0.006124 0.983497
-0.008786 0.010558 0.983415
-0.003877 0.013357 0.983333
0.001810 0.014032 0.983250
0.007387 0.012423 0.983166
0.011963 0.008730 0.983080
0.014793 0.003487 0.982994
0.015389 -0.002521 0.982908
0.013618 -0.008377 0.982822
0.009685 -0.013167 0.982736
0.004146 -0.016124 0.982651
-0.002184 -0.016749 0.982567
-0.008355 -0.014891 0.982484
-0.013421 -0.010775 0.982402
-0.016591 -0.004970 0.982320
-0.017339 0.001685 0.982239
-0.015499 0.008215 0.982156
-0.011286 0.013641 0.982074
-0.005268 0.017132 0.981990
0.001706 0.018129 0.981905
0.008635 0.016428 0.981818
0.014505 0.012218 0.981731
0.018439 0.006051 0.981642
0.019824 -0.001223 0.981553
0.018424 -0.008589 0.981464
0.014357 -0.014999 0.981375
0.008143 -0.019518 0.981286
0.000613 -0.021468 0.981199
-0.007203 -0.020517 0.981113
-0.014218 -0.016733 0.981029
-0.019438 -0.010583 0.980945
-0.022102 -0.002866 0.980861
-0.021790 0.005390 0.980778
-0.018479 0.013067 0.980694
-0.012556 0.019108 0.980608
-0.004768 0.022661 0.980522
0.003878 0.023196 0.980433
0.012242 0.020576 0.980343
0.019204 0.015085 0.980251
0.023814 0.007390 0.980158
0.025417 -0.001542 0.980064
0.023762 -0.010572 0.979970
0.018978 -0.018531 0.979876
0.011618 -0.024365 0.979783
0.002577 -0.027283 0.979692
-0.007021 -0.026852 0.979602
-0.015968 -0.023059 0.979514
-0.023117 -0.016317 0.979426
-0.027536 -0.007417 0.979340
-0.028618 0.002572 0.979254
-0.026163 0.012433 0.979167
-0.020406 0.020941 0.979078
-0.011990 0.027027 0.978988
-0.001890 0.029901 0.978896
0.008699 0.029150 0.978802
0.018508 0.024798 0.978705
0.026344 0.017300 0.978607
0.031237 0.007491 0.978507
0.032552 -0.003512 0.978406
0.030092 -0.014438 0.978305
0.024050 -0.024009 0.978204
0.015064 -0.031084 0.978104
0.004120 -0.034800 0.978006
-0.007560 -0.034669 0.977909
-0.018650 -0.030635 0.977815
-0.027880 -0.023086 0.977723
-0.034174 -0.012813 0.977631
-0.036772 -0.000923 0.977540
-0.035324 0.011286 0.977448
-0.029915 0.022467 0.977355
-0.021073 0.031369 0.977260
-0.009709 0.036977 0.977163
0.002983 0.038624 0.977062
0.015653 0.036063 0.976959
0.026938 0.029500 0.976852
0.035608 0.019570 0.976744
0.040698 0.007270 0.976633
0.041613 -0.006141 0.976522
0.038220 -0.019281 0.976409
0.030768 -0.030781 0.976297
0.019965 -0.039422 0.976186
0.006867 -0.044270 0.976077
-0.007223 -0.044769 0.975971
-0.020890 -0.040797 0.975868
-0.032747 -0.032686 0.975766
-0.041579 -0.021185 0.975666
-0.046457 -0.007388 0.975567
-0.046839 0.007376 0.975468
-0.042621 0.021674 0.975368
-0.034143 0.034098 0.975265
-0.022163 0.043416 0.975160
-0.007782 0.048681 0.975051
0.007657 0.049332 0.974938
0.022699 0.045240 0.974821
0.035918 0.036720 0.974701
0.046047 0.024508 0.974577
0.052098 0.009693 0.974451
0.053454 -0.006393 0.974323
0.049961 -0.022297 0.974193
0.041829 -0.036566 0.974064
0.029735 -0.047883 0.973936
0.014713 -0.055186 0.973810
-0.001930 -0.057769 0.973688
-0.018741 -0.055340 0.973569
-0.034235 -0.048042 0.973453
-0.047039 -0.036454 0.973340
-0.056002 -0.021528 0.973228
-0.060297 -0.004509 0.973117
-0.059502 0.013168 0.973005
-0.053614 0.030006 0.972892
-0.043071 0.044570 0.972776
-0.028695 0.055605 0.972656
-0.011643 0.062151 0.972531
0.006709 0.063607 0.972401
0.024864 0.059792 0.972266
0.041338 0.050955 0.972126
0.054776 0.037754 0.971982
0.064060 0.021200 0.971834
0.068402 0.002577 0.971683
0.067445 -0.016663 0.971527
0.061160 -0.035026 0.971372
0.049980 -0.051065 0.971218
0.034717 -0.063510 0.971066
0.016500 -0.071364 0.970918
-0.003309 -0.073976 0.970774
-0.023224 -0.071093 0.970634
-0.041747 -0.062871 0.970498
-0.057482 -0.049871 0.970365
-0.069229 -0.033006 0.970235
-0.076086 -0.013480 0.970105
-0.077502 0.007310 0.969976
-0.073322 0.027869 0.969844
-0.063786 0.046716 0.969710
-0.049525 0.062490 0.969571
-0.031507 0.074044 0.969426
-0.010960 0.080528 0.969275
0.010707 0.081440 0.969118
0.032003 0.076665 0.968954
0.051465 0.066481 0.968783
0.067751 0.051537 0.968607
0.079731 0.032797 0.968426
0.086566 0.011485 0.968241
0.087761 -0.011001 0.968054
0.083244 -0.033200 0.967861
0.073205 -0.053661 0.967669
0.058254 -0.071044 0.967479
0.039313 -0.084204 0.967293
0.017560 -0.092266 0.967111
-0.005649 -0.094684 0.966935
-0.028866 -0.091261 0.966763
-0.050646 -0.082166 0.966597
-0.069633 -0.067921 0.966436
-0.084646 -0.049365 0.966277
-0.094741 -0.027590 0.966120
-0.099282 -0.003888 0.965964
-0.097960 0.020339 0.965806
-0.090812 0.043661 0.965645
-0.078218 0.064702 0.965480
-0.060880 0.082225 0.965308
-0.039769 0.095195 0.965130
-0.016069 0.102845 0.964943
0.008890 0.104704 0.964749
0.033712 0.100641 0.964546
0.057012 0.090845 0.964334
0.077494 0.075828 0.964116
0.094024 0.056388 0.963890
0.105682 0.033556 0.963659
0.111818 0.008541 0.963425
0.112080 -0.017330 0.963187
0.106488 -0.042710 0.962942
0.095243 -0.066267 0.962697
0.078906 -0.086773 0.962455
0.058296 -0.103158 0.962218
0.034444 -0.114575 0.961986
0.008543 -0.120425 0.961760
-0.018120 -0.120394 0.961540
-0.044228 -0.114464 0.961328
-0.068496 -0.102905 0.961121
-0.089740 -0.086260 0.960919
-0.106925 -0.065315 0.960721
-0.119222 -0.041056 0.960526
-0.126029 -0.014618 0.960332
-0.127020 0.012766 0.960136
-0.122131 0.039830 0.959937
-0.111576 0.065333 0.959733
-0.095814 0.088108 0.959524
-0.075547 0.107125 0.959306
-0.051669 0.121528 0.959081
-0.025228 0.130675 0.958845
0.002622 0.134155 0.958600
0.030679 0.131813 0.958345
0.057741 0.123734 0.958080
0.082659 0.110264 0.957806
0.104384 0.091961 0.957523
0.122010 0.069580 0.957232
0.134808 0.044039 0.956937
0.142255 0.016381 0.956637
0.144056 -0.012283 0.956334
0.140200 -0.040816 0.956019
0.130778 -0.068098 0.955705
0.116152 -0.093062 0.955393
0.096894 -0.114745 0.955086
0.073743 -0.132323 0.954784
0.047575 -0.145127 0.954489
0.019377 -0.152690 0.954200
-0.009808 -0.154730 0.953920
-0.038910 -0.151183 0.953648
-0.066872 -0.142187 0.953383
-0.092697 -0.128072 0.953124
-0.115469 -0.109343 0.952871
-0.134400 -0.086670 0.952622
-0.148838 -0.060844 0.952376
-0.158296 -0.032758 0.952132
-0.162467 -0.003371 0.951887
-0.161230 0.026331 0.951639
-0.154636 0.055361 0.951387
-0.142917 0.082769 0.951130
-0.126470 0.107674 0.950865
-0.105835 0.129286 0.950592
-0.081680 0.146930 0.950310
-0.054775 0.160071 0.950018
-0.025962 0.168318 0.949715
0.003871 0.171437 0.949402
0.033817 0.169359 0.949078
0.062981 0.162173 0.948744
0.090509 0.150113 0.948399
0.115605 0.133552 0.948045
0.137558 0.112988 0.947684
0.155762 0.089030 0.947316
0.169730 0.062371 0.946942
0.179092 0.033764 0.946565
0.183628 0.004005 0.946184
0.183312 -0.026094 0.945788
0.178113 -0.055739 0.945392
0.168198 -0.084151 0.944999
0.153861 -0.110599 0.944610
0.135498 -0.134417 0.944226
0.113614 -0.155030 0.943845
0.088781 -0.171953 0.943468
0.061625 -0.184796 0.943095
0.032820 -0.193277 0.942728
0.003065 -0.197224 0.942367
-0.026933 -0.196575 0.942013
-0.056473 -0.191377 0.941665
-0.084880 -0.181781 0.941323
-0.111515 -0.168037 0.940987
-0.135794 -0.150480 0.940657
-0.157198 -0.129528 0.940330
-0.175272 -0.105657 0.940008
-0.189651 -0.079406 0.939688
-0.200049 -0.051350 0.939371
-0.206280 -0.022095 0.939054
-0.208233 0.007743 0.938737
-0.205905 0.037543 0.938418
-0.199368 0.066700 0.938096
-0.188780 0.094630 0.937770
-0.174377 0.120786 0.937440
-0.156465 0.144663 0.937106
-0.135418 0.165814 0.936764
-0.111658 0.183844 0.936417
-0.085656 0.198435 0.936062
-0.057916 0.209333 0.935698
-0.028965 0.216360 0.935327
0.000658 0.219411 0.934947
0.030410 0.218457 0.934558
0.059755 0.213535 0.934162
0.088173 0.204764 0.933757
0.115171 0.192318 0.933345
0.140290 0.176443 0.932923
0.163105 0.157426 0.932496
0.183246 0.135616 0.932062
0.200389 0.111395 0.931623
0.214267 0.085184 0.931178
0.224671 0.057424 0.930729
0.231454 0.028581 0.930277
0.234532 -0.000875 0.929822
0.233950 -0.030469 0.929346
0.229665 -0.059743 0.928869
0.221770 -0.088239 0.928393
0.210406 -0.115523 0.927919
0.195774 -0.141184 0.927446
0.178108 -0.164841 0.926977
0.157695 -0.186152 0.926513
0.134858 -0.204820 0.926052
0.109943 -0.220579 0.925597
0.083326 -0.233223 0.925148
0.055401 -0.242587 0.924705
0.026573 -0.248556 0.924268
-0.002745 -0.251066 0.923837
-0.032141 -0.250101 0.923413
-0.061208 -0.245694 0.922996
-0.089549 -0.237927 0.922585
-0.116783 -0.226923 0.922180
-0.142551 -0.212850 0.921780
-0.166518 -0.195913 0.921385
-0.188378 -0.176351 0.920993
-0.207856 -0.154431 0.920606
-0.224716 -0.130455 0.920221
-0.238754 -0.104738 0.919838
-0.249807 -0.077618 0.919456
-0.257755 -0.049443 0.919073
-0.262518 -0.020571 0.918690
-0.264049 0.008639 0.918305
-0.262355 0.037827 0.917915
-0.257471 0.066641 0.917522
-0.249468 0.094735 0.917125
-0.238462 0.121781 0.916723
-0.224595 0.147462 0.916315
-0.208048 0.171488 0.915902
-0.189027 0.193591 0.915481
-0.167764 0.213524 0.915053
-0.144513 0.231076 0.914616
-0.119546 0.246059 0.914172
-0.093153 0.258322 0.913718
-0.065632 0.267743 0.913257
-0.037292 0.274230 0.912787
-0.008446 0.277732 0.912308
0.020593 0.278225 0.911822
0.049511 0.275725 0.911326
0.078004 0.270271 0.910822
0.105775 0.261936 0.910311
0.132537 0.250825 0.909792
0.158022 0.237068 0.909265
0.181972 0.220817 0.908733
0.204154 0.202250 0.908195
0.224355 0.181570 0.907651
0.242384 0.158995 0.907102
0.258075 0.134756 0.906550
0.271283 0.109100 0.905994
0.281900 0.082287 0.905435
0.289830 0.054579 0.904874
0.295016 0.026247 0.904312
0.297424 -0.002437 0.903748
0.297116 -0.031201 0.903161
0.294040 -0.059783 0.902574
0.288238 -0.087919 0.901989
0.279777 -0.115354 0.901406
0.268748 -0.141841 0.900827
0.255266 -0.167147 0.900252
0.239463 -0.191050 0.899681
0.221492 -0.213347 0.899116
0.201523 -0.233848 0.898557
0.179741 -0.252385 0.898003
0.156345 -0.268808 0.897455
0.131544 -0.282985 0.896914
0.105557 -0.294809 0.896379
0.078611 -0.304192 0.895851
0.050935 -0.311069 0.895328
0.022764 -0.315389 0.894813
-0.005667 -0.317132 0.894305
-0.034123 -0.316302 0.893802
-0.062374 -0.312913 0.893305
-0.090190 -0.307003 0.892815
-0.117352 -0.298636 0.892330
-0.143649 -0.287893 0.891849
-0.168875 -0.274865 0.891372
-0.192839 -0.259668 0.890900
-0.215361 -0.242431 0.890430
-0.236272 -0.223293 0.889963
-0.255421 -0.202412 0.889499
-0.272671 -0.179955 0.889035
-0.287903 -0.156101 0.888572
-0.301009 -0.131033 0.888109
-0.311904 -0.104943 0.887645
-0.320518 -0.078030 0.887179
-0.326797 -0.050494 0.886711
-0.330708 -0.022538 0.886240
-0.332236 0.005633 0.885764
-0.331382 0.033818 0.885283
-0.328162 0.061815 0.884797
-0.322611 0.089429 0.884304
-0.314776 0.116467 0.883805
-0.304720 0.142742 0.883301
-0.292529 0.168080 0.882788
-0.278290 0.192307 0.882270
-0.262117 0.215267 0.881743
-0.244126 0.236809 0.881208
-0.224443 0.256794 0.880665
-0.203212 0.275098 0.880114
-0.180580 0.291608 0.879553
-0.156702 0.306225 0.878984
-0.131739 0.318858 0.878407
-0.105859 0.329437 0.877821
-0.079233 0.337903 0.877228
-0.052035 0.344214 0.876626
-0.024441 0.348344 0.876015
0.003374 0.350268 0.875398
0.031234 0.349995 0.874771
0.058966 0.347529 0.874139
0.086399 0.342899 0.873499
0.113367 0.336148 0.872852
0.139708 0.327324 0.872199
0.165264 0.316489 0.871541
0.189888 0.303722 0.870877
0.213436 0.289106 0.870208
0.235774 0.272735 0.869536
0.256777 0.254717 0.868860
0.276328 0.235163 0.868181
0.294320 0.214195 0.867500
0.310659 0.191942 0.866818
0.325259 0.168536 0.866133
0.338047 0.144118 0.865447
0.348955 0.118828 0.864762
0.357934 0.092813 0.864078
0.364947 0.066224 0.863392
0.369958 0.039208 0.862709
0.372953 0.011917 0.862028
0.373924 -0.015500 0.861349
0.372948 -0.042893 0.860641
0.369965 -0.070118 0.859938
0.365004 -0.097031 0.859238
0.358101 -0.123490 0.858543
0.349305 -0.149357 0.857850
0.338666 -0.174499 0.857164
0.326251 -0.198789 0.856483
0.312132 -0.222104 0.855808
0.296394 -0.244333 0.855136
0.279120 -0.265362 0.854472
0.260407 -0.285094 0.853814
0.240357 -0.303434 0.853161
0.219075 -0.320297 0.852515
0.196673 -0.335604 0.851876
0.173267 -0.349287 0.851245
0.148977 -0.361288 0.850619
0.123926 -0.371553 0.850001
0.098239 -0.380042 0.849389
0.072043 -0.386723 0.848783
0.045467 -0.391571 0.848183
0.018638 -0.394570 0.847589
-0.008315 -0.395719 0.846999
-0.035265 -0.395016 0.846414
-0.062086 -0.392476 0.845834
-0.088652 -0.388114 0.845259
-0.114844 -0.381962 0.844688
-0.140541 -0.374057 0.844119
-0.165630 -0.364441 0.843553
-0.189998 -0.353166 0.842989
-0.213538 -0.340289 0.842428
-0.236149 -0.325876 0.841868
-0.257733 -0.309995 0.841309
-0.278203 -0.292729 0.840749
-0.297468 -0.274155 0.840190
-0.315450 -0.254360 0.839630
-0.332081 -0.233440 0.839068
-0.347288 -0.211485 0.838504
-0.361018 -0.188598 0.837937
-0.373213 -0.164878 0.837368
-0.383833 -0.140433 0.836794
-0.392835 -0.115366 0.836218
-0.400193 -0.089787 0.835636
-0.405878 -0.063805 0.835050
-0.409879 -0.037530 0.834458
-0.412182 -0.011070 0.833862
-0.412790 0.015462 0.833258
-0.411708 0.041961 0.832646
-0.408947 0.068317 0.832026
-0.404522 0.094425 0.831401
-0.398463 0.120182 0.830766
-0.390797 0.145486 0.830125
-0.381561 0.170238 0.829477
-0.370799 0.194343 0.828822
-0.358565 0.217711 0.828157
-0.344909 0.240253 0.827484
-0.329891 0.261884 0.826804
-0.313575 0.282526 0.826115
-0.296030 0.302104 0.825419
-0.277328 0.320549 0.824714
-0.257547 0.337796 0.824000
-0.236763 0.353782 0.823281
-0.215061 0.368457 0.822553
-0.192527 0.381773 0.821817
-0.169246 0.393684 0.821074
-0.145308 0.404151 0.820325
-0.120805 0.413149 0.819568
-0.095828 0.420647 0.818804
-0.070470 0.426627 0.818034
-0.044824 0.431073 0.817258
-0.018982 0.433974 0.816478
0.006961 0.435330 0.815693
0.032914 0.435142 0.814904
0.058785 0.433422 0.814108
0.084485 0.430179 0.813310
0.109923 0.425433 0.812508
0.135014 0.419207 0.811702
0.159673 0.411531 0.810894
0.183816 0.402435 0.810085
0.207366 0.391960 0.809272
0.230244 0.380146 0.808459
0.252376 0.367040 0.807645
0.273694 0.352691 0.806830
0.294129 0.337155 0.806015
0.313619 0.320488 0.805198
0.332103 0.302749 0.804384
0.349524 0.284001 0.803571
0.365831 0.264311 0.802759
0.380979 0.243746 0.801949
0.394925 0.222379 0.801140
0.407625 0.200279 0.800334
0.419052 0.177523 0.799530
0.429171 0.154183 0.798728
0.437953 0.130335 0.797932
0.445382 0.106059 0.797138
0.451438 0.081429 0.796349
0.456114 0.056526 0.795562
0.459399 0.031427 0.794779
0.461284 0.006209 0.794003
0.461778 -0.019050 0.793229
0.460944 -0.044274 0.792424
0.458729 -0.069389 0.791624
0.455147 -0.094320 0.790828
0.450212 -0.118993 0.790039
0.443951 -0.143338 0.789253
0.436384 -0.167283 0.788473
0.427537 -0.190759 0.787700
0.417446 -0.213701 0.786932
0.406144 -0.236045 0.786170
0.393670 -0.257728 0.785415
0.380066 -0.278692 0.784664
0.365372 -0.298878 0.783920
0.349638 -0.318234 0.783182
0.332913 -0.336709 0.782450
0.315249 -0.354256 0.781722
0.296698 -0.370827 0.781001
0.277316 -0.386383 0.780284
0.257161 -0.400884 0.779573
0.236290 -0.414294 0.778867
0.214765 -0.426580 0.778167
0.192648 -0.437717 0.777471
0.170002 -0.447680 0.776777
0.146889 -0.456444 0.776089
0.123373 -0.463992 0.775404
0.099519 -0.470306 0.774724
0.075393 -0.475380 0.774045
0.051059 -0.479204 0.773369
0.026582 -0.481769 0.772697
0.002028 -0.483080 0.772026
-0.022541 -0.483137 0.771356
-0.047059 -0.481940 0.770689
-0.071463 -0.479505 0.770022
-0.095692 -0.475840 0.769355
-0.119684 -0.470956 0.768691
-0.143379 -0.464878 0.768024
-0.166719 -0.457623 0.767357
-0.189644 -0.449211 0.766691
-0.212101 -0.439673 0.766022
-0.234035 -0.429037 0.765351
-0.255393 -0.417330 0.764680
-0.276126 -0.404591 0.764004
-0.296186 -0.390853 0.763325
-0.315523 -0.376152 0.762645
-0.334095 -0.360530 0.761962
-0.351862 -0.344029 0.761274
-0.368784 -0.326694 0.760581
-0.384823 -0.308568 0.759884
-0.399941 -0.289697 0.759184
-0.414113 -0.270133 0.758477
-0.427305 -0.249922 0.757765
-0.439489 -0.229114 0.757049
-0.450642 -0.207762 0.756328
-0.460743 -0.185919 0.755601
-0.469777 -0.163637 0.754866
-0.477722 -0.140971 0.754125
-0.484565 -0.117972 0.753379
-0.490299 -0.094696 0.752625
-0.494910 -0.071197 0.751867
-0.498398 -0.047530 0.751100
-0.500757 -0.023749 0.750327
-0.501990 0.000092 0.749546
-0.502096 0.023939 0.748759
-0.501085 0.047740 0.747962
-0.498959 0.071442 0.747158
-0.495729 0.094992 0.746349
-0.491409 0.118340 0.745531
-0.486010 0.141436 0.744707
-0.479551 0.164231 0.743876
-0.472049 0.186675 0.743039
-0.463527 0.208724 0.742196
-0.454008 0.230331 0.741345
-0.443517 0.251453 0.740489
-0.432076 0.272044 0.739628
-0.419722 0.292069 0.738760
-0.406477 0.311482 0.737888
-0.392380 0.330250 0.737009
-0.377461 0.348335 0.736125
-0.361754 0.365702 0.735237
-0.345296 0.382319 0.734345
-0.328127 0.398158 0.733448
-0.310282 0.413187 0.732547
-0.291803 0.427382 0.731641
-0.272728 0.440715 0.730733
-0.253101 0.453167 0.729821
-0.232962 0.464713 0.728907
-0.212354 0.475338 0.727990
-0.191322 0.485026 0.727069
-0.169908 0.493760 0.726146
-0.148156 0.501526 0.725224
-0.126110 0.508316 0.724300
-0.103816 0.514122 0.723374
-0.081316 0.518936 0.722448
-0.058657 0.522755 0.721520
-0.035881 0.525576 0.720593
-0.013033 0.527398 0.719665
0.009843 0.528222 0.718738
0.032703 0.528053 0.717812
0.055505 0.526894 0.716888
0.078207 0.524753 0.715964
0.100766 0.521637 0.715044
0.123141 0.517560 0.714124
0.145292 0.512530 0.713209
0.167179 0.506564 0.712295
0.188764 0.499679 0.711382
0.210008 0.491887 0.710475
0.230875 0.483211 0.709569
0.251329 0.473669 0.708667
0.271335 0.463281 0.707769
0.290859 0.452072 0.706875
0.309871 0.440067 0.705983
0.328338 0.427289 0.705094
0.346229 0.413763 0.704211
0.363516 0.399517 0.703333
0.380171 0.384579 0.702460
0.396170 0.368979 0.701591
0.411489 0.352749 0.700725
0.426104 0.335919 0.699863
0.439991 0.318518 0.699007
0.453132 0.300581 0.698156
0.465507 0.282138 0.697310
0.477099 0.263226 0.696469
0.487892 0.243876 0.695633
0.497872 0.224125 0.694802
0.507026 0.204006 0.693976
0.515343 0.183556 0.693154
0.522812 0.162808 0.692338
0.529427 0.141799 0.691525
0.535178 0.120565 0.690717
0.540063 0.099141 0.689912
0.544076 0.077562 0.689112
0.547215 0.055865 0.688314
0.549479 0.034084 0.687521
0.550866 0.012255 0.686733
0.551380 -0.009587 0.685949
0.551025 -0.031407 0.685166
0.549859 -0.053173 0.684342
0.547832 -0.074848 0.683523
0.544952 -0.096401 0.682706
0.541226 -0.117798 0.681894
0.536667 -0.139006 0.681083
0.531282 -0.159994 0.680276
0.525088 -0.180730 0.679470
0.518094 -0.201183 0.678667
0.510313 -0.221323 0.677868
0.501763 -0.241121 0.677072
0.492463 -0.260550 0.676275
0.482428 -0.279581 0.675481
0.471676 -0.298187 0.674689
0.460226 -0.316343 0.673898
0.448099 -0.334022 0.673109
0.435317 -0.351203 0.672321
0.421900 -0.367861 0.671534
0.407869 -0.383972 0.670750
0.393251 -0.399518 0.669966
0.378070 -0.414479 0.669181
0.362349 -0.428835 0.668396
0.346114 -0.442567 0.667612
0.329387 -0.455656 0.666830
0.312200 -0.468093 0.666046
0.294576 -0.479856 0.665263
0.276542 -0.490934 0.664479
0.258129 -0.501318 0.663693
0.239360 -0.510989 0.662908
0.220266 -0.519945 0.662120
0.200874 -0.528169 0.661334
0.181212 -0.535656 0.660546
